STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
071560,99999, 20120524,   70.8,18,   59.2,18, 1023.2,18, 1014.1,18,   7.2,18,   5.9,18,   8.0,  15.0,   83.8 ,  59.4 , 0.00G,999.9, 000000,
071560,99999, 20120525,   73.8,23,   52.5,23, 1018.8,23, 1009.7,23,  11.2,23,   7.0,23,  11.1,  24.1,   81.9 ,  66.6 , 0.00G,999.9, 000000,
071560,99999, 20120526,   71.7,24,   46.0,24, 1016.5,24, 1007.4,24,  12.4,24,   7.0,24,   9.9,  24.1,   81.0 ,  60.3 , 0.00G,999.9, 000000,
071560,99999, 20120527,   70.9,24,   52.2,24, 1016.8,24, 1007.7,24,  12.3,24,   3.7,24,   6.0,  17.1,   81.5 ,  61.0 , 0.00G,999.9, 000000,
071560,99999, 20120528,   68.3,24,   52.9,24, 1017.5,24, 1008.4,24,  12.0,24,   7.0,24,   9.9,  19.0,   79.9 ,  58.1 , 0.00G,999.9, 000000,
071560,99999, 20120529,   65.6,12,   50.9,12, 1017.5,12, 1008.3,12,  12.4,12,   5.2,12,   7.0,  18.1,   79.7 ,  57.7 , 0.00G,999.9, 000000,
071560,99999, 20120530,   69.4,20,   52.5,20, 1019.1,20, 1010.0,20,  12.3,20,   4.1,20,   8.9,  15.0,   77.4 ,  60.3 , 0.00G,999.9, 010000,
071560,99999, 20120531,   64.3,24,   52.8,24, 1020.7,24, 1011.4,24,  10.5,24,   5.8,24,   9.9,  20.0,   72.0 ,  58.6 , 0.02G,999.9, 000000,
071560,99999, 20120601,   64.9,24,   53.9,24, 1019.5,24, 1010.3,24,  11.9,24,   3.7,24,   7.0,  14.0,   72.0 ,  59.2 , 0.00G,999.9, 000000,
071560,99999, 20120602,   71.1,24,   56.1,24, 1012.8,24, 1003.8,24,  12.4,24,   4.2,24,   8.0,  17.1,   80.8 ,  59.0 , 0.00G,999.9, 000000,
071560,99999, 20120603,   63.4,24,   55.3,24, 1009.7,24, 1000.5,24,  10.5,24,   5.9,24,  11.1,  28.9,   76.5 ,  58.8*, 0.56G,999.9, 010000,
071560,99999, 20120604,   56.4,24,   48.3,24, 1014.7,24, 1005.3,24,  12.4,24,   6.7,24,  11.1,  26.0,   66.7 ,  51.6*, 0.18G,999.9, 000000,
071560,99999, 20120605,   56.5,24,   45.2,24, 1016.9,24, 1007.5,24,  12.2,24,   4.7,24,   7.0,  19.0,   66.0 ,  48.4 , 0.00G,999.9, 010000,
071560,99999, 20120606,   63.0,24,   52.9,24, 1007.7,24,  998.5,24,  12.4,24,   7.0,24,   9.9,  26.0,   67.6 ,  56.8 , 0.06G,999.9, 000000,
071560,99999, 20120607,   63.8,24,   55.0,24, 1003.0,24,  993.9,24,  11.1,24,   5.4,24,  15.0,  26.0,   72.5 ,  58.5 , 0.01G,999.9, 010000,
071560,99999, 20120608,   60.7,24,   49.0,24, 1009.3,24, 1000.1,24,  12.1,24,   9.0,24,  12.0,  27.0,   70.0 ,  55.4*, 0.44G,999.9, 010000,
071560,99999, 20120609,   57.9,23,   44.3,23, 1015.6,23, 1006.3,23,  12.4,23,   6.3,23,   9.9,  19.0,   66.4 ,  50.5 , 0.14G,999.9, 000000,
071560,99999, 20120610,   58.8,24,   51.0,24, 1009.2,24,  999.9,24,  10.5,24,   4.4,24,   9.9,  18.1,   65.1 ,  54.0 , 0.00G,999.9, 010000,
071560,99999, 20120611,   60.3,24,   51.5,24, 1003.1,24,  993.9,24,  11.5,24,   6.3,24,   9.9,  19.0,   67.8 ,  55.8 , 0.20G,999.9, 010000,
071560,99999, 20120612,   56.4,24,   50.4,24, 1006.6,24,  997.4,24,  10.9,24,   6.1,24,   9.9,  19.0,   65.1 ,  52.9 , 0.00G,999.9, 010000,
071560,99999, 20120613,   55.2,16,   47.3,16, 1015.6,16, 1006.3,16,  11.5,16,   5.5,16,   8.9,  19.0,   66.4 ,  51.8 , 0.16G,999.9, 000000,
071560,99999, 20120614,   61.5, 8,   50.2, 8, 1016.3, 8, 1007.0, 8,   9.9, 8,   4.1, 8,   6.0,  18.1,   71.8 ,  50.9 , 0.05G,999.9, 000000,
071560,99999, 20120615,   63.7,20,   55.0,20, 1014.1,20, 1004.9,20,  10.8,20,   6.7,20,  12.0,  28.0,   71.8 ,  58.3 , 0.24G,999.9, 010000,
071560,99999, 20120616,   61.4,24,   55.1,24, 1016.0,24, 1006.8,24,  12.1,24,   7.0,24,   8.9,  22.9,   68.4 ,  57.9*, 0.14G,999.9, 010000,
071560,99999, 20120617,   63.4,24,   47.6,24, 1020.0,24, 1010.8,24,  12.4,24,   5.1,24,   8.0,  19.0,   72.7 ,  53.2 , 0.11G,999.9, 000000,
071560,99999, 20120618,   61.2,24,   51.7,24, 1017.4,24, 1008.2,24,  12.1,24,   4.2,24,   8.9,  32.1,   70.7 ,  56.1 , 0.62G,999.9, 010000,
071560,99999, 20120619,   60.8,15,   51.6,15, 1019.6,15, 1010.3,15,  12.4,15,   4.9,15,   8.0,  15.0,   68.4*,  56.3 , 0.00G,999.9, 010000,
071560,99999, 20120620,   66.3, 8,   54.3, 8, 1015.0, 8, 1005.9, 8,  10.3, 8,   3.8, 8,   5.1,  11.1,   77.7 ,  55.6 , 0.15G,999.9, 010000,
071560,99999, 20120621,   67.2, 8,   57.9, 8, 1009.6, 8, 1000.5, 8,  11.4, 8,   6.0, 8,  12.0,  34.0,   79.7 ,  61.3*, 0.05G,999.9, 000000,
071560,99999, 20120622,   64.1,14,   47.9,14, 1020.0,14, 1010.7,14,  12.3,14,   7.5,14,   9.9,  26.0,   71.4 ,  54.9 , 0.36G,999.9, 000000,
071560,99999, 20120623,   62.9,24,   47.7,24, 1023.8,24, 1014.5,24,  12.4,24,   4.5,24,   7.0,  15.0,   71.4 ,  54.7 , 0.00G,999.9, 000000,
071560,99999, 20120624,   58.8,24,   52.4,24, 1018.2,24, 1008.8,24,  10.2,24,   5.7,24,  11.1,  28.0,   68.9 ,  55.8 , 0.00G,999.9, 010000,
071560,99999, 20120625,   62.0,24,   50.2,24, 1020.1,24, 1010.8,24,  12.4,24,   3.4,24,   6.0,  13.0,   69.1 ,  54.5 , 0.31G,999.9, 000000,
071560,99999, 20120626,   65.5,24,   58.6,24, 1021.8,24, 1012.6,24,   9.8,24,   2.8,24,   5.1,   9.9,   71.6 ,  59.9 , 0.09G,999.9, 010000,
071560,99999, 20120627,   72.1,24,   62.1,24, 1018.9,24, 1009.8,24,  12.2,24,   3.1,24,   6.0,  14.0,   82.2 ,  61.3 , 0.02G,999.9, 000000,
071560,99999, 20120628,   77.5,24,   64.7,24, 1007.4,24,  998.5,24,  12.2,24,   6.2,24,   9.9,  26.0,   90.7 ,  65.1 , 0.00G,999.9, 010000,
071560,99999, 20120629,   67.4,24,   54.3,24, 1010.6,24, 1001.5,24,  12.3,24,   6.5,24,   9.9,  20.0,   84.9 ,  61.5 , 0.02G,999.9, 010000,
071560,99999, 20120630,   67.3,24,   53.9,24, 1013.1,24, 1004.0,24,  12.4,24,   6.2,24,   8.9,  21.0,   77.9 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20120701,   64.0,24,   46.7,24, 1018.8,24, 1009.5,24,  12.4,24,   5.2,24,   9.9,  22.9,   72.3 ,  58.3 , 0.00G,999.9, 000000,
071560,99999, 20120702,   67.2,24,   47.9,24, 1018.7,24, 1009.6,24,  12.4,24,   5.3,24,   9.9,  17.1,   76.3 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20120703,   68.5,24,   55.0,24, 1016.9,24, 1007.8,24,  12.3,24,   4.0,24,   7.0,  14.0,   75.9 ,  58.5 , 0.00G,999.9, 000000,
071560,99999, 20120704,   73.8,24,   58.1,24, 1010.9,24, 1001.9,24,  12.4,24,   5.0,24,   8.0,  21.0,   83.7 ,  65.7 , 0.00G,999.9, 010000,
071560,99999, 20120705,   66.6,23,   58.0,23, 1010.1,23, 1001.0,23,  11.5,23,   3.6,23,   8.0,  15.9,   78.8 ,  60.6*, 0.01G,999.9, 010000,
071560,99999, 20120706,   62.9,24,   55.3,24, 1010.4,24, 1001.3,24,  12.1,24,   5.7,24,   9.9,  28.0,   72.0 ,  58.5*, 0.17G,999.9, 010000,
071560,99999, 20120707,   63.0,24,   57.9,24, 1010.3,24, 1001.1,24,  11.6,24,   5.2,24,   9.9,  21.0,   73.0 ,  55.0 , 0.41G,999.9, 010000,
071560,99999, 20120708,   63.5,24,   55.9,24, 1009.4,24, 1000.3,24,  10.6,24,   6.5,24,  11.1,  25.1,   69.3 ,  58.6 , 0.68G,999.9, 010000,
071560,99999, 20120709,   65.8,20,   54.7,20, 1014.0,20, 1004.9,20,  12.4,20,   3.8,20,   8.0,  19.0,   75.0 ,  59.0 , 0.01G,999.9, 000000,
071560,99999, 20120710,   64.3,23,   51.8,23, 1014.3,23, 1005.1,23,  12.3,23,   6.0,23,   9.9,  22.0,   70.7 ,  59.9 , 0.00G,999.9, 000000,
071560,99999, 20120711,   60.6,17,   50.6,17, 1015.9,17, 1006.7,17,  11.7,17,   6.4,17,   8.0,  26.0,   66.7 ,  55.6 , 0.02G,999.9, 010000,
071560,99999, 20120712,   59.9,23,   52.9,23, 1016.7,23, 1007.4,23,  10.4,23,   6.4,23,  12.0,  21.0,   66.2 ,  55.6 , 0.07G,999.9, 010000,
071560,99999, 20120713,   58.6,19,   55.4,19, 1007.1,19,  997.9,19,   7.0,19,   6.0,19,   9.9,  20.0,   66.6 ,  55.6*, 0.43G,999.9, 010000,
071560,99999, 20120714,   61.4,24,   53.4,24, 1009.0,24,  999.8,24,  12.1,24,   7.0,24,  12.0,  22.0,   71.1 ,  55.0 , 0.51G,999.9, 000000,
071560,99999, 20120715,   60.3,24,   47.8,24, 1018.3,24, 1009.0,24,  12.4,24,   5.6,24,   9.9,  28.0,   66.9 ,  54.9 , 0.22G,999.9, 000000,
071560,99999, 20120716,   63.4,22,   49.5,22, 1025.9,22, 1016.6,22,  12.4,22,   6.9,22,   9.9,  26.0,   72.1 ,  52.0 , 0.03G,999.9, 000000,
071560,99999, 20120717,   69.2,24,   53.9,24, 1025.9,24, 1016.7,24,  12.3,24,   6.1,24,   9.9,  22.0,   79.0 ,  61.3 , 0.00G,999.9, 000000,
071560,99999, 20120718,   71.6,24,   53.4,24, 1017.5,24, 1008.4,24,  12.3,24,   6.1,24,  11.1,  22.9,   80.8 ,  62.6 , 0.00G,999.9, 010000,
071560,99999, 20120719,   65.0,24,   51.0,24, 1014.6,24, 1005.4,24,  12.4,23,   6.6,24,   8.9,  20.0,   76.1 ,  60.1 , 0.00G,999.9, 000000,
071560,99999, 20120720,   63.4,24,   49.8,24, 1017.2,24, 1008.0,24,  12.4,24,   4.5,24,   8.9,  17.1,   69.8 ,  59.9 , 0.00G,999.9, 000000,
071560,99999, 20120721,   63.3,24,   48.0,24, 1022.9,24, 1013.6,24,  12.4,24,   5.2,24,  11.1,  17.1,   72.7 ,  54.7 , 0.02G,999.9, 000000,
071560,99999, 20120722,   66.9,24,   47.3,24, 1026.7,24, 1017.4,24,  12.3,24,   3.9,24,   7.0,  14.0,   76.5 ,  56.1 , 0.00G,999.9, 000000,
071560,99999, 20120723,   71.3,24,   46.3,24, 1023.4,24, 1014.2,24,  12.4,24,   4.9,24,   8.9,  18.1,   81.3 ,  59.0 , 0.00G,999.9, 000000,
071560,99999, 20120724,   74.9,24,   50.7,24, 1016.6,24, 1007.6,24,  12.4,24,   3.4,24,   7.0,  13.0,   86.7 ,  61.9 , 0.00G,999.9, 000000,
071560,99999, 20120725,   78.8,24,   55.5,24, 1015.3,24, 1006.3,24,  12.1,24,   3.2,24,   7.0,  17.1,   89.8 ,  66.0 , 0.00G,999.9, 000000,
071560,99999, 20120726,   80.3,24,   55.4,24, 1015.5,24, 1006.6,24,  12.3,24,   3.9,24,   7.0,  13.0,   91.2 ,  67.6 , 0.00G,999.9, 000000,
071560,99999, 20120727,   75.6,24,   61.3,24, 1010.8,24, 1001.9,24,  11.8,24,   3.6,24,   7.0,  15.9,   87.3 ,  70.7*, 0.00G,999.9, 010000,
071560,99999, 20120728,   69.4,24,   56.6,24, 1010.7,24, 1001.6,24,  10.2,24,   5.7,24,   9.9,  22.0,   76.6 ,  61.9*, 0.17G,999.9, 010000,
071560,99999, 20120729,   61.7,24,   48.8,24, 1015.9,24, 1006.7,24,  12.2,24,   5.5,24,   8.9,  21.0,   72.3 ,  55.0 , 0.00G,999.9, 010000,
071560,99999, 20120730,   60.9,24,   50.7,24, 1018.9,24, 1009.6,24,  12.3,23,   4.2,24,   6.0,  15.0,   69.4 ,  53.6 , 0.06G,999.9, 000000,
071560,99999, 20120731,   67.9,24,   51.0,24, 1017.7,24, 1008.5,24,  12.4,24,   4.2,24,   8.0,  18.1,   79.0 ,  56.3 , 0.00G,999.9, 000000,
071560,99999, 20120801,   72.9,24,   56.3,24, 1011.0,24, 1002.0,24,  12.4,24,   5.1,24,   8.9,  19.0,   87.1 ,  59.9 , 0.00G,999.9, 000000,
071560,99999, 20120802,   69.4,24,   53.3,24, 1014.6,24, 1005.5,24,  12.4,24,   7.0,24,  11.1,  22.0,   78.1 ,  62.2 , 0.00G,999.9, 000000,
071560,99999, 20120803,   67.2,24,   54.1,24, 1016.6,24, 1007.5,24,  12.1,24,   5.5,24,  14.0,  22.0,   77.7 ,  57.9 , 0.00G,999.9, 000000,
071560,99999, 20120804,   68.8,24,   53.3,24, 1013.3,24, 1004.2,24,  12.4,24,   5.0,24,   8.9,  21.0,   79.7 ,  58.8 , 0.00G,999.9, 000000,
071560,99999, 20120805,   63.9,24,   56.1,24, 1009.9,24, 1000.8,24,  12.2,24,   5.0,24,   8.0,  17.1,   74.7 ,  60.1 , 0.04G,999.9, 010000,
071560,99999, 20120806,   64.3,24,   51.9,24, 1014.0,24, 1004.9,24,  12.0,24,   7.3,24,   9.9,  21.0,   74.5 ,  57.0 , 0.09G,999.9, 000000,
071560,99999, 20120807,   64.5,24,   50.0,24, 1022.8,24, 1013.5,24,  12.4,24,   3.7,24,   6.0,  13.0,   72.3 ,  56.7 , 0.00G,999.9, 000000,
071560,99999, 20120808,   69.6,24,   51.9,24, 1023.9,24, 1014.7,24,  12.4,24,   2.4,24,   5.1,  11.1,   81.3 ,  56.1 , 0.00G,999.9, 000000,
071560,99999, 20120809,   71.3,24,   56.7,24, 1024.5,24, 1015.4,24,  12.4,24,   4.9,24,   8.0,  14.0,   80.8 ,  61.7 , 0.00G,999.9, 000000,
071560,99999, 20120810,   71.2,24,   49.8,24, 1024.6,24, 1015.4,24,  12.4,24,   5.8,24,   8.0,  19.0,   81.0 ,  60.3 , 0.00G,999.9, 000000,
071560,99999, 20120811,   72.0,24,   49.4,24, 1018.2,24, 1009.1,24,  12.4,24,   5.4,24,   8.0,  17.1,   83.8 ,  59.2 , 0.00G,999.9, 000000,
071560,99999, 20120812,   70.3,24,   54.9,24, 1012.6,24, 1003.6,24,  12.4,24,   3.7,24,   7.0,  21.0,   80.8 ,  60.8 , 0.00G,999.9, 000000,
071560,99999, 20120813,   70.7,24,   57.0,24, 1013.1,24, 1004.1,24,  12.1,24,   3.9,24,   7.0,  14.0,   77.5 ,  62.8 , 0.00G,999.9, 000000,
071560,99999, 20120814,   70.4,24,   58.1,24, 1012.2,24, 1003.1,24,  11.4,24,   3.4,24,   6.0,  12.0,   80.1 ,  61.9 , 0.00G,999.9, 010000,
071560,99999, 20120815,   73.0,24,   56.5,24, 1009.0,24, 1000.0,24,  12.4,23,   6.1,24,  12.0,  25.1,   86.5 ,  63.1*, 0.00G,999.9, 000000,
071560,99999, 20120816,   69.9,24,   50.9,24, 1017.8,24, 1008.7,24,  11.7,24,   4.8,24,   8.9,  14.0,   81.5 ,  57.4 , 0.00G,999.9, 000000,
071560,99999, 20120817,   77.6,24,   52.5,24, 1016.7,24, 1007.7,24,  10.5,24,   5.4,24,   8.0,  15.9,   91.6 ,  62.8 , 0.00G,999.9, 000000,
071560,99999, 20120818,   83.7,24,   56.2,24, 1014.4,24, 1005.5,24,  10.1,24,   4.0,24,   8.0,  15.9,  101.1 ,  67.1 , 0.00G,999.9, 000000,
071560,99999, 20120819,   83.7,24,   61.5,24, 1015.4,24, 1006.6,24,  11.2,24,   4.5,24,   8.9,  15.9,  100.6 ,  68.9 , 0.00G,999.9, 000000,
071560,99999, 20120820,   76.8,24,   61.1,24, 1020.2,24, 1011.1,24,  11.5,24,   4.3,24,   8.0,  15.9,   90.9 ,  68.0 , 0.00G,999.9, 000000,
071560,99999, 20120821,   75.7,24,   59.7,24, 1017.4,24, 1008.4,24,  12.3,24,   5.7,24,  13.0,  27.0,   86.5 ,  67.6*, 0.00G,999.9, 000000,
071560,99999, 20120822,   67.4,24,   50.5,24, 1019.9,24, 1010.7,24,  12.3,24,   4.5,24,   7.0,  21.0,   82.0 ,  60.4 , 0.00G,999.9, 000000,
071560,99999, 20120823,   68.7,24,   49.3,24, 1014.4,24, 1005.3,24,  12.4,24,   4.8,24,   8.0,  15.0,   78.8 ,  58.6 , 0.00G,999.9, 000000,
071560,99999, 20120824,   67.1,24,   54.1,24, 1007.7,24,  998.6,24,  12.2,23,   4.3,24,   8.0,  15.9,   75.2 ,  62.6 , 0.00G,999.9, 010000,
071560,99999, 20120825,   67.2,24,   53.2,24, 1008.8,24,  999.7,24,  12.0,24,   9.0,24,  14.0,  31.1,   77.0 ,  60.6 , 0.02G,999.9, 010000,
071560,99999, 20120826,   66.2,24,   50.4,24, 1018.2,24, 1009.0,24,  12.4,24,   6.9,24,  11.1,  26.0,   75.0 ,  59.7 , 0.00G,999.9, 000000,
071560,99999, 20120827,   71.5,24,   48.2,24, 1017.0,24, 1007.9,24,  12.3,24,   5.5,24,   9.9,  20.0,   83.1 ,  60.4 , 0.00G,999.9, 000000,
071560,99999, 20120828,   69.8,14,   51.1,14, 1014.9,14, 1005.8,14,  12.4,14,   5.2,14,   8.0,  17.1,   82.0 ,  65.8 , 0.00G,999.9, 010000,
071560,99999, 20120829,   71.4,16,   51.4,16, 1016.3,16, 1007.2,16,  12.4,16,   6.4,16,   9.9,  22.0,   81.1 ,  62.2*, 0.00G,999.9, 000000,
071560,99999, 20120830,   63.8,24,   51.6,24, 1019.3,24, 1010.1,24,  12.1,24,   6.5,24,   9.9,  21.0,   74.3 ,  59.0*, 0.00G,999.9, 000000,
071560,99999, 20120831,   59.0,24,   42.9,24, 1026.6,24, 1017.2,24,  12.4,24,   8.5,24,  11.1,  25.1,   67.1 ,  53.1 , 0.09G,999.9, 000000,
071560,99999, 20120901,   60.7,24,   41.0,24, 1027.5,24, 1018.1,24,  12.4,24,   4.5,24,   7.0,  17.1,   72.1 ,  50.0 , 0.00G,999.9, 000000,
071560,99999, 20120902,   64.3,24,   52.1,24, 1026.0,24, 1016.7,24,  10.7,24,   3.8,24,   8.0,  15.0,   75.0 ,  56.8 , 0.00G,999.9, 000000,
071560,99999, 20120903,   65.0,24,   57.3,24, 1024.8,24, 1015.5,24,  10.6,24,   5.2,24,   8.0,  15.0,   73.2 ,  59.7 , 0.02G,999.9, 000000,
071560,99999, 20120904,   67.9,24,   55.4,24, 1022.3,24, 1013.2,24,   9.6,24,   6.1,24,   8.9,  15.9,   78.4 ,  59.4 , 0.00G,999.9, 000000,
071560,99999, 20120905,   66.4,24,   55.4,24, 1023.1,24, 1013.8,24,   9.8,24,   7.7,24,  11.1,  22.0,   74.8 ,  59.0*, 0.00F,999.9, 000000,
071560,99999, 20120906,   63.1,24,   46.5,24, 1027.0,24, 1017.6,24,  12.2,24,   4.7,24,   7.0,  18.1,   74.1 ,  52.7 , 0.00G,999.9, 000000,
071560,99999, 20120907,   66.5,24,   45.6,24, 1025.4,24, 1016.1,24,  12.2,24,   2.3,24,   5.1,   8.9,   79.9 ,  52.9 , 0.00G,999.9, 000000,
071560,99999, 20120908,   70.5,24,   44.4,24, 1020.3,24, 1011.2,24,  12.4,24,   2.9,24,   5.1,   9.9,   85.1 ,  55.9 , 0.00G,999.9, 000000,
071560,99999, 20120909,   73.0,24,   45.1,24, 1013.8,24, 1004.7,24,  12.4,24,   3.7,24,   8.9,  17.1,   89.1 ,  57.9 , 0.00G,999.9, 000000,
071560,99999, 20120910,   71.1,23,   58.2,23, 1014.5,23, 1005.5,23,  11.4,23,   4.7,23,   7.0,  15.9,   79.7 ,  64.2 , 0.00G,999.9, 010000,
071560,99999, 20120911,   62.3,24,   55.8,24, 1015.6,24, 1006.3,24,   9.9,24,   4.6,24,   8.9,  18.1,   74.8 ,  57.4*, 0.08G,999.9, 010000,
071560,99999, 20120912,   58.3,24,   46.0,24, 1017.4,24, 1008.1,24,  12.4,22,   5.4,24,   9.9,  21.0,   63.9 ,  54.7 , 0.44G,999.9, 000000,
071560,99999, 20120913,   59.1,24,   47.9,24, 1018.4,24, 1009.1,24,  11.7,21,   6.7,24,   9.9,  18.1,   67.1 ,  54.5 , 0.30G,999.9, 010000,
071560,99999, 20120914,   57.8,24,   49.7,24, 1018.2,24, 1008.9,24,  12.4,24,   5.1,24,   8.9,  18.1,   63.9 ,  48.4 , 0.01G,999.9, 000000,
071560,99999, 20120915,   62.5,24,   49.2,24, 1018.5,24, 1009.3,24,  12.4,24,   2.7,24,   5.1,   9.9,   72.5 ,  56.1 , 0.00G,999.9, 000000,
071560,99999, 20120916,   63.6,24,   50.0,24, 1015.2,24, 1006.0,24,  12.4,24,   3.0,24,   5.1,   8.9,   75.2 ,  51.4 , 0.00G,999.9, 000000,
071560,99999, 20120917,   62.9,24,   53.3,24, 1015.0,24, 1005.8,24,  12.0,24,   3.0,24,   6.0,  15.0,   72.5 ,  56.3 , 0.00G,999.9, 000000,
071560,99999, 20120918,   60.7,24,   49.0,24, 1015.3,24, 1006.0,24,  12.2,24,   4.9,24,   9.9,  21.0,   66.4 ,  55.0*, 0.00G,999.9, 000000,
071560,99999, 20120919,   56.2,24,   39.5,24, 1023.0,24, 1013.6,24,  12.4,24,   5.4,24,   8.9,  19.0,   63.9 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20120920,   55.8,24,   38.2,24, 1022.8,24, 1013.4,24,  12.4,24,   2.2,24,   5.1,  11.1,   64.8 ,  45.5 , 0.00G,999.9, 000000,
071560,99999, 20120921,   54.1,24,   43.5,24, 1015.4,24, 1006.0,24,  11.9,24,   2.8,24,   6.0,  11.1,   62.8 ,  47.5 , 0.00G,999.9, 010000,
071560,99999, 20120922,   57.4,24,   45.6,24, 1017.3,24, 1008.0,24,  12.1,24,   4.1,24,   7.0,  12.0,   65.8 ,  50.0 , 0.20G,999.9, 000000,
071560,99999, 20120923,   62.7,24,   53.1,24, 1006.7,24,  997.6,24,  11.7,24,   5.4,24,   9.9,  19.0,   73.6 ,  53.4 , 0.00G,999.9, 010000,
071560,99999, 20120924,   61.9,24,   54.1,24,  996.6,24,  987.5,24,  10.3,24,  10.5,24,  16.9,  35.0,   70.5 ,  57.2*, 0.13G,999.9, 010000,
071560,99999, 20120925,   57.4,24,   49.8,24,  997.2,24,  988.0,24,  11.8,24,   8.7,24,  12.0,  27.0,   63.1 ,  54.7 , 0.16G,999.9, 000000,
071560,99999, 20120926,   56.3,24,   50.1,24,  998.5,24,  989.3,24,  11.1,24,   7.6,24,  11.1,  27.0,   63.5 ,  53.4*, 0.00G,999.9, 010000,
071560,99999, 20120927,   56.2,24,   50.3,24, 1008.9,24,  999.7,24,  11.2,24,   6.0,24,   8.9,  21.0,   61.9 ,  51.6*, 0.39G,999.9, 010000,
071560,99999, 20120928,   55.4,24,   47.5,24, 1017.6,24, 1008.2,24,   9.8,24,   3.6,24,   8.0,  15.0,   66.0 ,  48.4 , 0.06G,999.9, 000000,
071560,99999, 20120929,   56.4,24,   45.2,24, 1019.6,24, 1010.2,24,  12.4,24,   4.7,24,   8.0,  15.9,   63.9 ,  49.8 , 0.00G,999.9, 000000,
071560,99999, 20120930,   53.8,24,   41.6,24, 1022.3,24, 1012.8,24,  12.4,24,   2.4,24,   4.1,   8.0,   64.4 ,  45.7 , 0.00G,999.9, 000000,
071560,99999, 20121001,   56.2,24,   45.7,24, 1018.3,24, 1008.9,24,  12.4,24,   4.7,24,   8.0,  18.1,   67.6 ,  45.0 , 0.00G,999.9, 010000,
071560,99999, 20121002,   60.5,24,   50.0,24, 1016.3,24, 1007.0,24,  12.1,24,   6.6,24,   9.9,  20.0,   67.8 ,  56.3 , 0.02G,999.9, 010000,
071560,99999, 20121003,   59.1,24,   52.7,24, 1012.8,24, 1003.6,24,  11.4,24,   8.0,24,  11.1,  26.0,   64.2 ,  56.7 , 0.00G,999.9, 010000,
071560,99999, 20121004,   58.1,24,   49.0,24, 1012.3,24, 1003.0,24,  11.3,23,   6.7,24,  13.0,  26.0,   64.2 ,  54.7 , 0.43G,999.9, 010000,
071560,99999, 20121005,   63.5,23,   56.0,23, 1013.8,23, 1004.6,23,  12.0,23,   8.1,23,  14.0,  26.0,   71.8 ,  55.2 , 0.13G,999.9, 010000,
071560,99999, 20121006,   59.5,24,   55.1,24, 1013.4,24, 1004.2,24,   9.6,24,   5.2,24,   8.9,  20.0,   65.8 ,  54.9 , 0.00G,999.9, 010000,
071560,99999, 20121007,   56.4,24,   46.3,24, 1020.2,24, 1010.8,24,  10.7,24,   5.5,24,   8.9,  19.0,   61.5 ,  52.0 , 0.17G,999.9, 010000,
071560,99999, 20121008,   56.7,24,   53.1,24, 1015.9,24, 1006.5,24,   6.7,24,   3.8,24,   6.0,  11.1,   63.0 ,  50.7 , 0.01G,999.9, 010000,
071560,99999, 20121009,   59.0,24,   55.4,24, 1014.2,24, 1005.0,24,   7.8,24,   4.3,24,   6.0,  15.0,   62.8 ,  54.7*, 0.20G,999.9, 010000,
071560,99999, 20121010,   55.6,24,   52.9,24, 1013.7,24, 1004.4,24,   2.8,24,   2.6,24,   5.1,   9.9,   58.1 ,  53.2 , 0.35G,999.9, 010000,
071560,99999, 20121011,   59.8,24,   57.1,24, 1006.8,24,  997.6,24,   5.2,24,   4.2,24,   7.0,  13.0,   64.6 ,  56.1 , 0.05G,999.9, 010000,
071560,99999, 20121012,   56.3,24,   46.2,24, 1011.4,24, 1002.1,24,  12.2,24,   7.2,24,  12.0,  28.0,   61.9 ,  50.0*, 0.56G,999.9, 010000,
071560,99999, 20121013,   49.7,24,   45.7,24, 1009.7,24, 1000.3,24,  11.6,24,   5.6,24,   8.9,  21.0,   55.0 ,  46.0*, 0.01G,999.9, 010000,
071560,99999, 20121014,   46.6,24,   43.5,24, 1001.9,24,  992.5,24,   8.4,24,   4.5,24,   8.0,  17.1,   50.5 ,  43.9 , 0.31G,999.9, 010000,
071560,99999, 20121015,   49.4,24,   41.0,24, 1008.3,24,  998.9,24,  12.4,24,   5.8,24,   8.9,  21.0,   57.6 ,  42.4 , 0.30G,999.9, 000000,
071560,99999, 20121016,   52.7,24,   45.7,24, 1008.2,24,  998.8,24,  12.0,24,   6.3,24,   8.9,  21.0,   59.2 ,  48.0 , 0.05G,999.9, 010000,
071560,99999, 20121017,   55.8,24,   51.1,24, 1005.2,24,  995.9,24,  11.5,24,   6.1,24,   8.0,  17.1,   60.4 ,  48.7 , 0.02G,999.9, 010000,
071560,99999, 20121018,   61.0,24,   56.0,24, 1005.5,24,  996.4,24,   9.0,24,   3.6,24,   6.0,  13.0,   68.5 ,  55.2 , 0.13G,999.9, 010000,
071560,99999, 20121019,   61.1,24,   56.4,24, 1009.3,24, 1000.1,24,  10.2,24,   3.2,24,   6.0,  13.0,   64.9 ,  57.4 , 0.26G,999.9, 010000,
